genetic,length,mass,exercise,smoking,alcohol,sugar,lifespan,bmi
90.5,199.0,119.6,2.1,8.2,1.9,8.0,89.0,30.2012575440014
86.8,176.0,74.8,4.5,2.4,1.1,12.4829548229548,87.4,24.1477272727273
95.9183516483517,173.0,118.6,1.8,2.4,0.3,5.7,95.4674157303371,39.6271175114437
88.2,181.0,75.5,3.4,14.5,0.4,9.5,86.1,23.0456945758676
95.9183516483517,188.0,76.0,1.4,3.5,2.6,5.8,95.4674157303371,21.5029425079221
81.0,165.0,80.5,1.0,0.6,0.6,10.0,80.6,29.5684113865932
94.2,171.0,66.7,0.3,0.0,2.1,7.5,93.6,22.8104373995417
86.5,176.0,78.2,1.3,1.2,0.3,8.7,87.0,25.2453512396694
84.4,197.0,94.7,3.3,19.5,0.2,7.7,82.1,24.4015563400242
82.3,164.0,85.6,1.1,13.0,3.1,10.7,76.6,31.8262938726948
90.0,202.0,76.9,2.0,1.8,3.5,2.2,89.5,18.8461915498481
87.0,189.0,108.2,4.3,11.9,4.2,3.8,84.7,30.2903054225806
88.2,170.0,78.4,1.7,7.2,4.6,6.1,84.6,27.1280276816609
92.0,187.0,112.9,4.3,18.3,1.4,6.4,89.6,32.2857387972204
84.8,169.0,75.1,0.5,4.5,1.5,2.8,83.4,26.2945975280978
81.1,180.0,60.7,1.9,11.3,5.7,6.7,76.6,18.7345679012346
83.4,181.0,52.6,1.9,0.4,0.9,2.7,84.9,16.0556759561674
78.3,198.0,102.0,3.9,14.2,0.3,7.5,74.7,26.0177532904806
75.9,178.0,56.3,3.7,20.9,2.8,2.9,72.7,17.7692210579472
80.6,169.0,69.5,2.6,13.4,0.4,8.3,79.8,24.3338818668814
81.5,181.0,117.8,3.8,0.6,5.0,5.1,81.6,35.9573883581087
76.7,183.0,87.7,4.95212454212454,19.1,0.3,1.6,78.3,26.1877034250052
78.4,183.0,109.4,1.5,0.9,3.5,5.6,77.7,32.6674430409985
79.6,179.0,124.3,1.7,13.0,0.3,3.8,76.0,38.7940451296776
79.8,198.0,52.4,1.2,6.0,2.5,5.7,77.6,13.3659830629528
76.0,163.0,93.6,3.8,0.5,0.6,7.4,77.1,35.2290263088562
81.7,167.0,73.5,1.9,0.3,4.4,5.3,82.4,26.3544766753917
80.8,178.0,75.5,3.0,9.7,0.6,8.3,80.2,23.8290619871228
85.7,192.0,102.0,4.1,0.0,5.1,4.5,87.5,27.6692708333333
92.8,201.0,57.9,3.6,9.2,0.6,6.1,90.1,14.3313284324645
80.7,191.0,88.0,1.5,0.1,3.5,3.8,80.7,24.1221457745128
75.1,174.0,122.8,1.1,11.5,2.5,5.4,70.0,40.5601796802748
73.3,162.0,87.2,1.7,8.8,4.3,10.2,70.4,33.2266422801402
82.9,177.0,93.0,4.3,18.3,0.3,3.6,80.3,29.6849564301446
84.6,189.0,124.1,1.6,18.7,2.0,11.2,80.2,34.7414686039025
84.4,182.0,79.4,4.2,12.7,0.5,6.5,83.4,23.9705349595459
90.2,178.0,98.0,3.1,13.3,0.2,6.3,87.0,30.9304380760005
89.8,179.0,113.1,1.9,19.1,4.6,9.2,83.5,35.2985237664243
77.1,183.0,63.9,1.6,19.7,0.4,2.7,72.7,19.0808922332706
73.8,182.0,140.3,2.7,11.3,1.8,7.9,69.9,42.355995652699
83.8,173.0,122.0,1.0,1.2,5.0,7.4,81.5,40.7631394299843
73.6,169.0,67.9,1.4,20.2,1.6,10.9,65.3,23.7736773922482
88.9,204.0,107.8,2.4,6.0,2.5,9.0,87.2,25.9034986543637
88.5,186.0,95.1,3.7,15.1,5.3,8.7,85.2,27.4887270204648
68.6183516483517,192.0,93.9,0.8,19.5,0.5,9.7,64.8674157303371,25.4720052083333
72.8,186.0,120.6,1.5,0.7,2.4,5.3,72.0,34.8595213319459
93.4,191.0,132.1,1.4,0.7,1.1,4.1,93.0,36.2106301910584
80.0,210.880283410701,108.9,4.2,2.3,2.7,10.8,80.8,23.7793693772382
71.9,185.0,116.6,4.2,5.9,0.8,7.8,72.5,34.0686632578524
94.0,198.0,78.5,1.8,0.1,1.0,6.3,93.8,20.023466993164
87.5,176.0,57.9,2.3,6.0,1.2,9.4,86.7,18.6918904958678
77.0,194.0,79.9,4.6,10.4,0.4,5.8,78.4,21.2296737166543
90.4,172.0,60.2,1.8,8.4,3.7,11.0,86.7,20.3488372093023
68.6183516483517,169.0,81.2,3.7,0.9,5.6,6.5,69.6,28.430377087637
71.3,181.0,130.6,1.0,6.4,0.9,6.6,68.1,39.8644730014346
68.6183516483517,176.0,65.7,2.8,12.4,2.7,7.2,64.8674157303371,21.2099690082645
82.4,164.0,106.2,0.8,19.9,0.2,8.4,74.0,39.4854253420583
69.3,196.0,58.0,3.3,8.1,5.2,3.8,67.8,15.0978758850479
76.8,173.0,55.5,2.3,21.7,4.7,4.4,72.5,18.543887199706
81.2,191.0,98.1,2.0,7.0,2.1,3.6,80.9,26.8907102327239
79.7,185.0,91.7,4.5,20.3,1.2,10.0,75.5,26.7932797662527
77.8,183.0,58.4,2.9,14.3,0.4,5.3,72.6,17.438561915853
77.0,189.0,92.8,2.6,11.2,5.0,4.4,76.0,25.9791159262059
82.2,195.0,79.0,3.6,5.3,0.8,7.7,82.8,20.77580539119
82.2,179.0,84.4,0.4,0.0,1.1,2.7,81.9,26.3412502730876
95.9183516483517,189.0,89.6,1.6,3.2,3.4,10.0,95.4674157303371,25.0832843425436
85.0,172.0,91.3,1.9,12.5,4.5,5.5,81.7,30.861276365603
83.3,174.0,84.6,2.1,0.0,0.8,6.7,84.1,27.9429250891795
69.2,199.0,83.7,1.7,21.9,3.8,4.1,64.8674157303371,21.1358299032853
81.7,175.0,64.3,1.9,7.6,1.9,12.4829548229548,79.8,20.9959183673469
78.1,186.0,140.0,3.8,13.6,5.1,5.5,73.9,40.4671060238178
86.4,183.0,101.7,3.1,20.9,1.5,5.5,83.8,30.3681805966138
86.4,170.0,108.0,1.2,0.9,3.2,4.3,85.3,37.3702422145329
76.3,177.0,61.0,2.1,6.5,5.2,4.9,74.3,19.4707778735357
72.3,184.0,96.5,4.95212454212454,15.4,0.8,7.3,70.3,28.5030718336484
82.0,170.0,69.4,0.8,17.6,0.8,8.6,76.0,24.0138408304498
77.4,196.0,98.3,2.6,18.9,3.5,5.2,74.5,25.588296543107
77.0,171.0,84.7,1.6,11.0,4.7,6.8,74.4,28.9661776273041
87.3,163.0,81.8,1.2,3.7,5.6,4.5,85.2,30.7877601716286
82.9,204.0,67.8,2.1,2.4,3.2,12.2,82.1,16.2918108419839
80.3,167.0,109.9,1.5,11.0,4.4,7.9,75.9,39.4062175051095
74.1,197.0,104.7,2.0,1.6,0.8,4.7,74.5,26.9782782344302
95.9183516483517,207.0,143.3,1.6,18.0,0.6,7.5,92.1,33.4430208406264
73.2,195.0,86.9,2.2,4.0,4.0,10.5,71.3,22.853385930309
85.8,189.0,83.7,2.8,7.2,4.2,6.6,83.8,23.4315948601663
85.4,172.0,74.2,2.1,13.0,4.0,2.7,83.0,25.0811249323959
77.1,172.0,96.1,1.6,17.2,5.7,4.1,73.5,32.4837750135208
79.5,196.0,95.7,2.8,1.9,0.2,5.8,80.9,24.911495210329
77.1,180.0,92.0,1.1,20.8,5.5,6.5,73.1,28.3950617283951
78.1,208.0,100.7,4.95212454212454,5.6,3.8,8.4,79.4,23.2757026627219
95.9183516483517,175.0,58.0,3.5,1.0,4.2,5.9,95.4674157303371,18.9387755102041
93.6,156.880283410701,129.0,2.0,15.6,0.8,3.9,86.7,46.1016058693084
81.0,167.0,72.0,0.7,9.2,2.3,5.5,76.8,25.8166302126286
85.1,186.0,107.3,0.8,6.9,0.7,4.8,83.7,31.0151462596832
82.4,190.0,82.7,4.95212454212454,18.0,1.1,10.6,81.7,22.9085872576177
93.4,205.0,136.2,2.1,10.9,4.7,6.3,89.9,32.4092801903629
68.6183516483517,189.0,74.8,1.9,18.8,0.7,6.1,64.8674157303371,20.9400632681056
68.6183516483517,172.0,102.2,1.0,10.0,1.7,10.7,64.8674157303371,34.545700378583
81.5,191.0,82.5,4.3,10.4,1.7,5.2,80.9,22.6145116636057
74.8,193.0,105.1,1.4,4.8,1.2,5.4,73.4,28.2155225643641
80.3,197.0,123.5,3.7,0.1,0.5,7.4,82.7,31.8225153959133
88.2,187.0,128.1,2.6,16.7,0.7,6.2,83.9,36.6324458806371
77.0,169.0,107.7,3.7,11.4,1.8,6.9,74.9,37.70876369875
80.7,178.0,65.2,2.3,19.0,0.2,12.4829548229548,74.3,20.5782098219922
79.7,190.0,77.2,1.6,18.9,0.5,8.5,76.7,21.3850415512465
78.6,163.0,89.5,3.1,17.6,4.1,6.3,74.5,33.6858745154127
68.6183516483517,160.0,135.4,2.9,0.3,0.2,5.0,64.8674157303371,46.1016058693084
79.7,177.0,81.9,2.9,15.8,5.1,2.3,77.5,26.1419132433209
81.6,192.0,70.6,1.9,3.8,2.8,2.4,82.0,19.1514756944444
83.8,166.0,77.5,2.8,17.0,2.6,3.1,83.6,28.1245463782842
90.8,185.0,117.5,1.8,13.3,4.3,2.0,86.8,34.3316289262235
81.9,178.0,77.2,1.6,12.2,2.0,4.3,77.8,24.3656104027269
79.5,190.0,111.7,1.2,1.7,2.0,5.9,78.6,30.9418282548476
90.7,191.0,123.3,4.0,0.1,5.9,7.2,91.9,33.7984156136071
84.5,185.0,67.5,1.7,16.1,1.2,8.9,81.6,19.7224251278305
79.6,190.0,83.8,1.5,16.1,3.8,7.8,72.6,23.213296398892
83.3,177.0,84.9,1.9,8.7,4.9,5.3,79.6,27.099492483003
80.3,180.0,98.7,1.1,14.4,0.8,8.6,76.6,30.462962962963
91.4,198.0,80.7,4.3,0.1,0.4,5.3,93.0,20.5846342209979
80.6,199.0,95.5,2.2,6.0,0.6,8.2,79.8,24.1155526375597
78.4,185.0,73.7,1.6,14.0,4.4,5.9,72.6,21.5339663988313
78.4,189.0,75.8,2.8,1.0,1.3,11.1,79.3,21.2200106380001
81.1,157.0,89.8,1.5,2.9,0.9,11.4,79.8,36.4314982352225
93.1,189.0,65.0,2.8,19.3,1.1,8.5,90.7,18.1965790431399
89.9,182.0,83.6,1.5,13.8,4.3,12.2,87.2,25.2384977659703
74.6,193.0,82.3,2.0,8.9,4.8,6.7,72.0,22.0945528739027
79.1,182.0,92.3,1.7,9.2,5.8,6.4,76.1,27.8649921507064
88.1,188.0,78.8,1.8,6.6,2.6,7.6,87.0,22.2951561792666
89.9,170.0,137.1,1.7,16.4,4.5,3.3,83.0,46.1016058693084
81.0,187.0,73.9,4.6,12.8,0.5,8.3,81.9,21.1330035174011
82.8,175.0,113.9,3.5,19.8,3.2,4.1,75.8,37.1918367346939
80.0,179.0,82.4,3.2,19.7,1.3,6.1,78.8,25.7170500296495
83.5,186.0,64.0,3.5,9.5,0.2,3.6,82.8,18.499248468031
68.6183516483517,190.0,74.9,1.1,6.3,4.2,7.0,64.8674157303371,20.7479224376731
88.9,203.0,74.9,1.3,14.9,2.5,11.3,87.0,18.1756412434177
82.2,160.0,138.0,2.5,5.2,0.1,2.7,78.2,46.1016058693084
77.6,175.0,151.330941621886,0.1,21.7,4.9,8.6,64.8674157303371,46.1016058693084
83.5,170.0,143.2,2.9,19.5,0.7,4.7,80.2,46.1016058693084
72.5,197.0,112.8,1.9,12.3,4.9,10.1,68.4,29.065422968899
93.3,169.0,105.9,4.3,2.5,4.7,5.7,94.7,37.0785336647877
81.6,184.0,93.2,1.6,9.5,2.5,5.9,80.6,27.5283553875236
76.4,188.0,54.7,3.8,3.3,1.2,5.3,76.4,15.4764599366229
77.3,210.880283410701,128.5,3.4,10.5,4.4,5.0,73.6,28.3233044589918
80.2,195.0,98.5,3.0,7.9,3.1,8.4,79.5,25.9040105193951
76.4,171.0,78.8,1.9,0.2,4.6,5.6,75.1,26.9484627748709
85.7,182.0,132.4,2.7,15.4,0.2,4.9,82.0,39.971017992996
75.1,202.0,72.5,2.6,0.3,4.3,9.2,76.3,17.7678658955004
85.3,190.0,95.1,1.0,18.3,4.4,4.8,81.1,26.3434903047091
84.9,179.0,69.4,1.5,10.1,1.0,4.8,81.4,21.6597484473019
88.0,185.0,98.2,2.4,19.1,0.9,4.1,86.1,28.6924762600438
80.9,179.0,74.8,2.6,1.8,1.0,4.8,82.7,23.3450891045848
77.6,189.0,92.0,1.8,21.2,0.3,4.9,73.1,25.7551580302903
80.4,173.0,119.5,1.3,0.3,4.6,6.0,78.7,39.9278291957633
89.6,191.0,89.6,2.9,6.8,2.8,7.6,89.2,24.5607302431403
68.6183516483517,187.0,66.2,4.8,0.9,1.8,11.1,68.7,18.931053218565
85.0,168.0,134.4,3.5,9.4,1.9,11.6,82.7,46.1016058693084
77.6,182.0,129.7,2.1,17.4,4.9,6.0,71.0,39.1558990460089
88.2,172.0,56.6,3.2,5.3,1.6,5.5,88.2,19.131963223364
86.4,177.0,94.5,4.2,22.1,3.9,9.7,84.1,30.1637460499856
89.5,175.0,67.6,0.1,4.5,0.8,6.5,87.7,22.0734693877551
80.9,176.0,64.4,0.6,19.2,2.8,9.4,76.6,20.7902892561983
85.8,194.0,51.9,1.3,15.3,3.2,9.2,82.5,13.7899883090658
77.2,201.0,105.5,4.6,1.4,4.5,3.5,78.3,26.1132150194302
86.4,173.0,151.330941621886,4.5,19.3,2.9,5.7,77.1,46.1016058693084
85.7,165.0,84.5,0.9,0.7,1.3,4.2,85.4,31.0376492194674
82.7,193.0,73.0,0.7,18.5,5.1,7.3,78.9,19.5978415527934
77.6,200.0,134.1,1.6,5.5,1.8,6.9,75.1,33.525
80.8,183.0,80.0,2.3,5.9,0.8,3.0,79.5,23.8884409806205
81.0,170.0,65.2,3.9,0.8,1.6,8.0,83.7,22.560553633218
88.9,192.0,81.1,3.7,11.7,2.7,11.3,87.7,21.9997829861111
88.3,178.0,60.2,2.9,0.2,0.2,5.6,90.4,19.000126246686
86.5,210.880283410701,107.5,0.7,6.6,2.8,12.2,85.1,23.4736658223426
83.2,163.0,101.3,0.2,18.6,5.4,6.4,78.3,38.1271406526403
79.7,165.0,68.6,0.2,3.8,0.5,5.3,78.2,25.1974288337925
89.5,205.0,135.6,3.6,0.2,2.1,4.7,90.9,32.266508030934
74.3,179.0,76.3,2.1,9.8,1.8,8.6,72.1,23.8132392871633
84.5,183.0,101.5,3.8,0.4,0.6,5.2,87.0,30.3084594941623
76.9,179.0,88.3,2.2,2.6,4.1,6.8,75.6,27.5584407477919
86.6,194.0,84.4,1.4,20.2,0.7,12.4829548229548,80.7,22.4253374428738
77.2,173.0,52.3,3.4,12.4,2.6,6.4,75.8,17.4746900999031
88.4,183.0,84.3,3.3,6.6,4.4,5.4,87.7,25.1724446833289
94.0,169.0,81.2,2.7,19.2,5.2,4.3,90.2,28.430377087637
76.4,190.0,64.6,4.4,10.0,0.0,7.5,74.7,17.8947368421053
86.1,164.0,86.1,1.7,16.5,0.4,4.9,83.9,32.0121951219512
76.5,165.0,100.7,2.8,16.8,0.0,2.2,75.4,36.9880624426079
77.6,188.0,66.2,0.5,1.5,5.6,8.5,74.8,18.7301946582164
78.2,171.0,60.9,0.4,5.6,2.2,2.8,75.8,20.8269211039294
84.7,175.0,88.0,4.0,18.3,0.3,2.3,81.1,28.734693877551
83.4,182.0,80.9,1.3,21.4,0.3,5.3,79.4,24.4233788189832
75.6,201.0,93.1,1.4,15.2,0.4,5.0,71.7,23.0439840598005
95.9183516483517,169.0,111.1,2.5,2.1,1.1,3.8,95.4674157303371,38.8991982073457
80.0,189.0,59.5,1.7,0.3,0.4,3.4,81.2,16.6568685087204
95.1,189.0,88.0,4.3,0.5,3.6,11.1,95.4674157303371,24.6353685507125
83.4,180.0,92.6,2.7,13.6,6.0,11.6,78.4,28.5802469135802
77.1,178.0,53.1,1.4,8.7,0.4,10.3,74.7,16.7592475697513
84.9,194.0,91.4,2.3,21.5,2.5,9.5,79.4,24.285258794771
81.5,208.0,125.5,2.6,5.1,1.3,5.0,81.0,29.0079511834319
86.6,176.0,78.0,1.0,8.0,0.2,9.1,84.1,25.1807851239669
79.6,179.0,113.1,3.8,16.9,3.7,0.8,78.2,35.2985237664243
81.9,208.0,62.7,0.8,12.8,5.2,4.6,78.1,14.4924186390533
76.5,195.0,121.4,4.4,2.3,4.0,5.7,77.3,31.9263642340565
78.0,204.0,92.1,3.8,2.4,0.8,7.7,79.2,22.1309111880046
86.5,168.0,143.2,3.4,11.7,1.6,6.1,82.0,46.1016058693084
79.7,180.0,120.3,1.1,16.1,0.3,3.3,76.0,37.1296296296296
79.5,183.0,130.4,3.5,13.5,3.2,11.4,76.4,38.9381587984114
79.9,185.0,115.9,4.95212454212454,7.7,5.3,1.5,80.3,33.8641344046749
75.0,167.0,83.7,1.6,0.7,0.4,6.1,75.6,30.0118326221808
70.2,172.0,151.330941621886,2.6,18.5,5.2,5.2,64.8674157303371,46.1016058693084
83.3,202.0,60.6,2.2,13.7,5.4,7.0,79.7,14.8514851485149
84.6,172.0,84.6,2.5,17.9,3.5,11.3,79.2,28.5965386695511
84.1,197.0,58.9,1.3,8.0,4.1,6.4,81.5,15.176891958051
68.6183516483517,175.0,105.9,1.2,16.9,0.6,7.1,64.8674157303371,34.5795918367347
81.9,195.0,59.3,4.3,19.4,1.4,6.8,81.6,15.595003287311
78.7,191.0,105.9,3.9,10.8,4.0,11.2,74.7,29.028809517283
68.6183516483517,173.0,50.9,3.2,18.8,0.1,6.6,64.8674157303371,17.0069163687393
82.0,197.0,67.6,4.8,13.3,0.7,8.6,82.4,17.4186400061841
89.6,180.0,98.2,2.4,16.4,0.6,7.3,85.2,30.3086419753086
77.6,210.0,87.3,2.0,2.2,0.6,4.3,78.3,19.7959183673469
78.8,175.0,128.5,1.2,10.6,1.3,7.6,73.8,41.9591836734694
89.4,186.0,151.330941621886,1.1,2.0,2.0,10.2,86.4,46.1016058693084
95.9183516483517,195.0,55.6,1.2,21.6,0.5,1.5,94.0,14.6219592373439
79.7,200.0,100.1,4.95212454212454,16.0,0.6,2.7,81.1,25.025
75.5,190.0,130.6,2.9,16.4,2.0,9.7,70.2,36.1772853185596
68.6183516483517,185.0,52.6,1.8,7.6,1.0,7.9,65.1,15.3688823959094
84.6,184.0,132.1,1.4,17.9,0.1,9.1,80.0,39.0181947069943
69.1,185.0,136.0,1.7,12.4,5.8,11.7,64.8674157303371,39.7370343316289
91.6,176.0,99.1,2.8,6.9,4.3,7.0,90.8,31.9925103305785
73.7,195.0,86.7,2.7,0.8,0.3,7.1,75.6,22.8007889546351
78.2,196.0,97.6,1.4,17.2,0.7,7.3,76.0,25.4060807996668
76.6,181.0,54.9,3.0,5.5,0.3,7.5,77.0,16.757730228015
86.3,181.0,94.4,4.5,16.4,5.1,5.9,81.5,28.8147492445286
79.6,169.0,81.4,4.8,5.4,4.2,2.0,81.4,28.5004026469661
78.8,178.0,125.8,1.7,9.6,2.8,3.0,75.4,39.7045827547027
72.0,156.880283410701,95.7,3.9,21.9,0.2,5.9,67.0,39.3244575936884
84.8,187.0,79.1,1.1,19.7,4.8,7.3,78.4,22.6200348880437
83.9,177.0,69.4,1.5,4.1,2.2,3.7,83.1,22.1519997446455
93.8,191.0,51.0,0.8,21.5,2.1,7.9,86.9,13.9798799375017
89.7,163.0,77.1,1.6,14.4,3.0,8.0,87.2,29.0187812864617
74.9,205.0,108.6,4.4,6.8,0.6,10.4,74.1,25.841760856633
87.6,175.0,127.4,3.3,12.1,1.4,3.3,86.7,41.6
88.8,196.0,85.1,3.2,2.1,5.0,10.4,88.6,22.1522282382341
73.7,194.0,104.8,0.8,0.1,1.7,8.2,73.4,27.8456796684026
80.0,188.0,66.5,1.9,4.2,3.2,5.7,79.4,18.8150746944319
68.6183516483517,184.0,76.5,2.0,8.6,1.3,4.1,66.2,22.5956994328922
71.1,189.0,106.0,4.3,0.7,2.2,3.0,72.5,29.6744212088127
79.4,191.0,80.9,4.6,20.2,0.5,5.6,75.3,22.1759271949782
94.0,187.0,56.7,2.4,19.4,3.7,3.5,89.2,16.2143612914296
92.6,182.0,55.4,0.8,7.0,2.3,1.3,90.6,16.7250332085497
84.0,180.0,120.0,0.9,4.0,5.9,3.8,81.0,37.037037037037
87.7,181.0,108.6,3.3,2.0,4.5,4.8,87.2,33.1491712707182
88.3,186.0,89.2,2.6,0.1,1.2,7.7,89.4,25.7833275523182
76.7,171.0,63.7,2.8,12.7,2.8,4.4,73.6,21.7844806949147
68.6183516483517,179.0,130.1,2.3,14.2,0.2,3.6,64.8674157303371,40.6042258356481
82.3,210.880283410701,114.4,2.7,7.1,1.3,2.4,81.4,24.9803476286139
86.3,180.0,66.3,1.2,3.1,2.7,5.7,85.6,20.462962962963
74.0,198.0,94.5,0.4,0.4,1.9,7.7,72.8,24.1046831955923
78.6,167.0,80.7,1.3,0.4,1.7,8.4,78.2,28.9361396966546
74.5,174.0,89.5,1.0,5.7,1.9,9.2,72.8,29.5613687409169
91.6,187.0,90.7,2.5,1.6,0.8,11.7,92.0,25.9372587148617
79.1,168.0,77.8,3.2,5.3,0.7,8.1,79.3,27.5651927437642
85.0,177.0,111.6,3.4,22.0,1.2,5.9,79.4,35.6219477161735
90.6,180.0,106.2,2.7,0.2,4.7,3.9,91.0,32.7777777777778
75.7,187.0,102.2,2.2,7.7,1.4,5.1,74.1,29.225885784552
72.2,184.0,87.1,2.4,13.4,0.2,8.8,69.5,25.726606805293
83.7,169.0,87.2,1.4,13.7,5.7,7.1,79.2,30.5311438675116
87.4,189.0,101.6,4.5,1.0,0.1,6.0,87.0,28.4426527812771
85.9,177.0,86.8,2.8,5.2,1.2,8.4,85.9,27.7059593348016
78.5,200.0,128.7,4.95212454212454,17.3,5.0,2.8,78.1,32.175
91.4,184.0,105.9,1.2,6.8,4.3,7.1,88.9,31.2795368620038
78.9,187.0,96.8,3.2,2.8,2.3,8.9,79.2,27.681660899654
77.8,180.0,82.1,1.4,12.8,3.8,10.7,73.9,25.3395061728395
79.0,159.0,95.7,1.9,21.4,0.2,5.5,73.3,37.8545152486057
75.3,161.0,80.4,3.4,15.3,4.3,6.2,70.9,31.0173218625825
82.5,166.0,85.4,2.6,6.4,0.7,7.4,81.5,30.9914356220061
82.8,194.0,128.2,3.2,17.1,0.4,6.1,80.3,34.0631310447444
76.2,173.0,91.5,3.9,12.2,0.2,1.6,74.9,30.5723545724882
80.1,210.880283410701,58.3,3.7,5.8,6.0,2.5,79.9,12.8501840463753
94.4,196.0,113.4,3.4,10.4,0.6,9.3,94.0,29.5189504373178
93.5,177.0,82.1,1.5,4.3,4.3,2.8,92.5,26.2057518592997
76.9,169.0,65.0,1.3,13.2,1.4,3.1,74.8,22.7583067819754
78.8,202.0,145.0,1.6,3.1,0.2,7.3,77.8,35.5357317910009
77.3,184.0,81.7,0.7,19.5,5.0,4.0,71.2,24.1316162570888
76.5,168.0,91.4,1.4,0.8,4.5,6.7,75.6,32.3837868480726
82.0,185.0,105.4,2.4,11.2,3.7,10.3,78.9,30.7962016070124
95.9183516483517,189.0,76.3,1.8,2.3,1.7,4.1,95.4674157303371,21.3599843229473
92.2,198.0,89.5,1.7,4.8,2.3,2.9,90.9,22.8293031323334
78.1,178.0,112.3,1.9,8.8,2.1,5.2,75.7,35.4437571013761
92.3,189.0,135.2,3.0,3.7,1.4,8.9,92.1,37.848884409731
74.3,179.0,119.7,1.2,22.1,3.2,6.7,64.8674157303371,37.35838456977
80.6,210.0,97.2,3.0,21.2,3.5,10.6,76.7,22.0408163265306
74.1,166.0,115.8,2.4,12.7,1.8,5.1,70.7,42.023515749746
84.8,191.0,65.5,1.3,7.9,5.9,6.5,82.8,17.9545516844385
88.4,172.0,82.2,3.4,0.8,0.2,7.3,90.5,27.7852893455922
93.6,202.0,124.3,1.0,0.2,0.7,10.8,93.2,30.4626997353201
77.9,176.0,138.3,3.1,13.6,0.4,3.8,74.7,44.6474690082645
85.8,173.0,151.330941621886,1.4,21.3,0.9,1.5,77.2,46.1016058693084
76.9,188.0,63.3,2.5,6.3,0.3,7.4,76.2,17.9096876414667
75.4,207.0,72.7,2.1,16.2,2.0,10.7,70.8,16.9665569791594
76.0,169.0,129.7,1.5,10.1,4.3,2.9,72.3,45.4115752249571
91.5,164.0,120.3,2.9,8.7,0.1,9.4,88.9,44.7278405710886
95.9183516483517,172.0,121.4,1.3,0.0,2.2,6.2,95.4674157303371,41.0356949702542
68.6183516483517,203.0,99.9,0.5,0.1,2.2,3.7,64.8674157303371,24.2422771724623
85.5,191.0,74.2,3.3,20.7,0.5,8.9,83.6,20.3393547326005
70.1,193.0,108.0,4.1,11.6,4.3,8.5,69.1,28.9940669548176
70.6,191.0,59.5,4.6,16.9,1.3,3.2,69.4,16.3098599270853
79.8,176.0,94.3,4.5,0.7,0.4,8.4,82.3,30.442923553719
72.1,168.0,79.2,0.9,15.0,0.1,3.8,69.5,28.0612244897959
92.7,192.0,79.2,4.3,0.3,2.0,2.2,95.4674157303371,21.484375
78.3,166.0,72.0,1.9,0.6,0.8,3.3,79.0,26.1286108288576
73.3,169.0,136.8,2.3,19.4,0.8,5.9,66.6,46.1016058693084
82.2,181.0,69.0,1.2,16.3,5.7,3.3,78.8,21.0616281554287
76.7,186.0,74.2,1.7,12.7,5.0,8.9,74.7,21.4475661926234
71.4,208.0,65.8,3.6,14.5,5.7,5.9,73.4,15.208949704142
85.6,173.0,88.5,2.6,1.3,3.4,8.4,86.2,29.569982291423
69.2,194.0,101.4,1.8,5.5,0.5,6.9,67.8,26.9422892974811
95.9183516483517,206.0,130.0,4.1,2.1,5.1,5.5,95.4674157303371,30.634367046847
80.2,184.0,126.4,2.8,0.0,0.6,8.2,80.7,37.3345935727788
85.4,184.0,131.4,3.8,6.5,1.4,10.9,83.2,38.8114366729679
77.1,194.0,111.3,1.6,1.0,2.1,2.1,77.6,29.5727494951642
81.6,171.0,61.3,0.6,9.3,4.5,9.9,77.8,20.963715331213
90.9,170.0,81.5,3.9,2.4,4.9,2.3,93.0,28.2006920415225
80.1,191.0,69.4,1.4,2.3,0.6,7.4,79.6,19.023601326718
78.8,188.0,109.6,1.2,7.7,0.8,8.6,77.2,31.0095065640561
75.6,172.0,50.3,1.9,5.4,1.3,2.0,75.5,17.0024337479719
86.1,199.0,106.1,3.1,3.6,0.4,6.8,87.2,26.7922527208909
71.3,194.0,91.6,1.3,11.9,4.9,2.7,68.2,24.3383994048252
87.7,164.0,111.9,0.4,15.1,5.4,5.4,80.9,41.6046995835812
72.0,197.0,75.4,2.0,12.2,3.2,4.0,66.6,19.4284830838208
95.9183516483517,205.0,54.6,2.5,0.4,1.2,4.3,95.4674157303371,12.9922665080309
86.2,185.0,51.9,0.4,2.5,4.0,9.8,84.1,15.1643535427319
93.5,179.0,95.2,4.95212454212454,2.8,2.1,5.5,95.4674157303371,29.7119315876533
89.3,191.0,128.8,3.4,16.8,6.0,8.2,81.8,35.3060497245141
81.2,176.0,143.5,2.7,3.5,4.6,2.3,79.2,46.1016058693084
89.7,203.0,151.330941621886,2.8,11.0,1.9,6.0,88.0,37.0307457108884
91.8,197.0,113.0,2.3,22.0,0.4,9.1,90.6,29.1169574067871
68.6183516483517,162.0,95.2,2.0,0.0,0.6,9.7,65.4,36.2749580856577
78.0,196.0,94.0,3.3,15.5,0.2,5.7,78.0,24.4689712619742
68.6183516483517,177.0,92.7,2.9,6.7,0.8,5.8,64.8674157303371,29.5891985061764
69.5,180.0,101.6,2.7,10.8,0.5,6.1,68.1,31.358024691358
81.6,194.0,140.9,1.7,11.6,2.7,9.1,77.5,37.4375597831863
72.7,185.0,106.2,2.2,5.3,2.2,3.0,72.6,31.0299488677867
88.6,171.0,54.2,0.5,7.9,4.3,3.5,86.2,18.535617796929
80.3,172.0,105.5,3.7,12.1,2.2,9.5,76.8,35.6611681990265
